,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena,Od centra
2701,Beograd,Zvezdara,Denkova bašta,ljube davidovica,Stan,90.0,5+,CG,VPR,4,128000,4.104666422
2702,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43.0,1.5,CG,5,5,50000,1.6291815459999999
2703,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,82.0,3,CG,3,4,109000,1.6291815459999999
2704,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43.0,1.5,CG,5,5,50000,1.6291815459999999
2705,Beograd,Palilula,Profesorska kolonija,ljube stojanovica,Stan,43.0,1.5,CG,5,5,50000,1.6291815459999999
2706,Beograd,Voždovac,Saobra?ajni fakultet,ljuba vuckovica,Stan,81.0,2.5,CG,VPR,8,81000,12.23556573
2707,Beograd,Voždovac,Saobra?ajni fakultet,ljuba vuckovica,Stan,82.0,3,CG,1,7,78000,12.23556573
2708,Beograd,Voždovac,Saobra?ajni fakultet,ljuba vuckovica,Stan,47.0,2.5,TA,1,4,54000,12.23556573
2709,Beograd,Voždovac,Saobra?ajni fakultet,ljuba vuckovica,Stan,47.0,2,TA,PR,5,43000,12.23556573
2710,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63.0,2.5,CG,2,4,92900,12.23556573
2711,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63.0,2.5,CG,2,4,92900,12.23556573
2712,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63.0,2.5,CG,2,4,92900,12.23556573
2713,Beograd,Voždovac,Voždova?ka crkva,ljube sercera,Stan,84.0,3,CG,2,3,119900,12.23556573
2714,Beograd,Voždovac,Voždova?ka crkva,ljube sercera,Stan,84.0,3,CG,2,3,119900,12.23556573
2715,Beograd,Voždovac,Vojvode Stepe,ljube sercera,Stan,63.0,2.5,CG,2,4,92900,12.23556573
2716,Beograd,?ukarica,Cerak,ljubice ivosevic dimitrov,Stan,37.0,1.5,Gas,PR,4,39900,6.329261222
2717,Beograd,?ukarica,Cerak,ljubice ivosevic,Stan,36.0,1.5,EG,2,2,35900,6.329261222
2718,Beograd,?ukarica,Cerak,ljubice ivosevic,Stan,36.0,1.5,EG,2,2,35900,6.329261222
2719,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,51.0,2.5,EG,2,3,65000,3.0649531660000005
2720,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,57.0,2.5,EG,3,3,71900,3.0649531660000005
2721,Beograd,Zvezdara,Zvezdarska šuma,ljubice lukovic,Stan,51.0,2.5,EG,2,3,65000,3.0649531660000005
2722,Beograd,Zvezdara,Zvezdarska šuma,ljubice lukovic,Stan,51.0,2.5,EG,2,3,65000,3.0649531660000005
2723,Beograd,Zvezdara,Severni bulevar,ljubice lukovic,Stan,51.0,2.5,EG,2,3,66000,3.0649531660000005
2724,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,51.0,2.5,EG,2,3,65000,3.0649531660000005
2725,Beograd,Zvezdara,Bulbulder,ljubice lukovic,Stan,57.0,2.5,EG,3,3,71900,3.0649531660000005
2726,Beograd,Novi Beograd,Bežanijska kosa 2,ljubinke bobic,Stan,64.0,2,CG,2,5,72900,6.919711104
2727,Beograd,?ukarica,Cerak,ljubinska,Stan,38.0,1,CG,3,4,44900,1.503664829
2728,Beograd,?ukarica,Cerak,ljubinska,Stan,38.0,1,CG,3,4,44900,1.503664829
2729,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,66.0,2.5,CG,1,4,63000,7.340443792
2730,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65.0,2.5,CG,1,4,63000,7.340443792
2731,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65.0,2.5,CG,1,4,63000,7.340443792
2732,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,55.0,4,CG,3,4,66000,7.340443792
2733,Beograd,Voždovac,Farmaceutski fakultet,ljubicica,Stan,44.0,2,Gas,PTK,3,49280,4.229540912
2734,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28.0,0.5,CG,VPR,3,29900,7.340443792
2735,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28.0,0.5,Gas,SUT,3,23000,7.340443792
2736,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,62.0,2.5,EG,2,3,61000,7.340443792
2737,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46.0,2,EG,VPR,3,36000,7.340443792
2738,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,60.0,2.5,CG,1,4,62000,7.340443792
2739,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,36.0,1.5,EG,PSUT,4,25750,7.340443792
2740,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,47.0,2,CG,2,3,45000,7.340443792
2741,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46.0,1.5,EG,VPR,3,36000,7.340443792
2742,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,60.0,2.5,CG,1,4,62000,7.340443792
2743,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,62.0,2.5,EG,2,3,61000,7.340443792
2744,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,47.0,2,CG,2,3,45000,7.340443792
2745,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,28.0,0.5,CG,VPR,3,29900,7.340443792
2746,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,46.0,2,EG,VPR,3,36000,7.340443792
2747,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65.0,2.5,CG,1,4,63000,7.340443792
2748,Beograd,Zvezdara,Mirijevo,ljubise miodragovica,Stan,65.0,2.5,CG,1,4,63000,7.340443792
2749,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,70.0,2.5,CG,2,3,65000,7.8794753889999996
2750,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88.0,3.5,CG,3,3,72000,7.8794753889999996
2751,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88.0,3.5,CG,3,3,72000,7.8794753889999996
2752,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74.0,2.5,CG,2,4,64900,7.8794753889999996
2753,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,60.0,2.5,CG,2,3,65000,7.8794753889999996
2754,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74.0,2.5,CG,2,4,64900,7.8794753889999996
2755,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,56.0,2.5,CG,2,3,62000,7.8794753889999996
2756,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,74.0,2.5,CG,2,4,64900,7.8794753889999996
2757,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,92.0,4,CG,3,3,76000,7.8794753889999996
2758,Beograd,Rakovica,Labudovo brdo,ljubomira ivkovica - suce,Stan,88.0,3.5,CG,3,3,72000,7.8794753889999996
2759,Beograd,Palilula,Profesorska kolonija,ljubomira stojanovica,Stan,60.0,2,EG,PSUT,2,61900,1.51688156
2760,Beograd,Vra?ar,Kaleni? pijaca,ljubostinjska,Stan,250.0,5,CG,3,5,490000,1.979587913
2761,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,47.0,2,CG,10,10,75000,2.702039762
2762,Beograd,Voždovac,Autokomanda,ljutice bogdana,Stan,79.0,3.5,CG,8,10,108000,2.702039762
2763,Beograd,Savski venac,Stadion Crvene zvezde,ljutice bogdana,Stan,79.0,3,TA,1,3,97000,2.702039762
2764,Beograd,Savski venac,Dedinje,ljutice bogdana,Stan,47.0,2,CG,10,10,75000,2.702039762
2765,Beograd,Voždovac,Autokomanda,ljutice bogdana,Stan,79.0,3.5,CG,8,10,108000,2.702039762
2766,Beograd,Savski venac,Centar,lomina,Stan,60.0,2,TA,3,6,99000,0.412112982
2767,Beograd,Savski venac,Centar,lomina,Stan,60.0,2.5,TA,1,1,40000,0.412112982
2768,Beograd,Savski venac,Centar,lomina,Stan,60.0,2,TA,3,6,99000,0.412112982
2769,Beograd,Savski venac,Centar,lomina,Stan,60.0,2,TA,3,6,99000,0.412112982
2770,Beograd,Zvezdara,Mirijevo,losinjska,Stan,48.0,1.5,Norveški radijatori,VPR,3,64400,5.670792125
2771,Beograd,Zvezdara,Mirijevo,losinjska,Stan,76.0,3,Norveški radijatori,2,3,92350,5.670792125
2772,Beograd,Palilula,Višnjica,lovacka,Stan,53.0,1.5,EG,PR,4,34000,1.29111374
2773,Beograd,Palilula,Višnjica,lovacka,Stan,53.0,1.5,EG,PR,4,34000,1.29111374
2774,Beograd,Novi Beograd,Fontana,loznicka,Stan,66.0,2.5,CG,2,6,88000,2.1593806669999998
2775,Beograd,Novi Beograd,Fontana,loznicka,Stan,66.0,2.5,CG,2,6,88000,2.1593806669999998
2776,Beograd,Vra?ar,SC Vra?ar,loznicka,Stan,150.0,5,CG,3,3,259000,2.1593806669999998
2777,Beograd,Vra?ar,SC Vra?ar,loznicka,Stan,150.0,5,CG,3,3,259000,2.1593806669999998
2778,Beograd,Zvezdara,Kluz,losinjska,Stan,48.0,1.5,EG,1,2,60720,5.670792125
2779,Beograd,Zvezdara,Zeleno brdo,losinjska donja,Stan,42.0,1.5,EG,3,3,41000,5.319703206
2780,Beograd,Zvezdara,Kluz,losinjska,Stan,39.0,1.5,EG,3,3,42000,5.670792125
2781,Beograd,Rakovica,Resnik,lugovacka,Stan,114.0,3,TA,2,3,55000,5.319703206
2782,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85.0,3.5,CG,2,7,87000,5.7626790770000005
2783,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85.0,3.5,CG,2,7,87000,5.7626790770000005
2784,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,63.0,3,CG,5,6,63000,5.7626790770000005
2785,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,60.0,2,CG,2,7,58500,5.7626790770000005
2786,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,61.0,2,CG,2,7,58500,5.7626790770000005
2787,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83.0,3.5,CG,1,6,83000,5.7626790770000005
2788,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,39.0,1.5,CG,1,2,56000,5.7626790770000005
2789,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,61.0,2,CG,2,7,58500,5.7626790770000005
2790,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,45.0,1.5,CG,7,7,42000,5.7626790770000005
2791,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,41.0,1.5,CG,9,10,44900,5.7626790770000005
2792,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38.0,1.5,CG,1,3,47000,5.7626790770000005
2793,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83.0,3.5,CG,1,6,83000,5.7626790770000005
2794,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85.0,3,CG,1,6,84900,5.7626790770000005
2795,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38.0,1.5,CG,1,3,47000,5.7626790770000005
2796,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,91.0,4,CG,4,8,91000,5.7626790770000005
2797,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,77.0,3,CG,2,7,83000,5.7626790770000005
2798,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38.0,1.5,CG,1,3,47000,5.7626790770000005
2799,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,91.0,4,CG,4,8,91000,5.7626790770000005
2800,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,87.0,3.5,CG,1,6,83000,5.7626790770000005
2801,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,85.0,3,CG,2,7,87000,5.7626790770000005
2802,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,39.0,1.5,CG,1,2,56000,5.7626790770000005
2803,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,41.0,1.5,CG,9,10,44900,5.7626790770000005
2804,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,87.0,3.5,CG,1,6,84900,5.7626790770000005
2805,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,83.0,4,CG,1,6,88000,5.7626790770000005
2806,Beograd,Rakovica,Novo Skojevsko naselje,luke vojvodica,Stan,55.0,2,CG,4,8,55000,5.7626790770000005
2807,Beograd,Rakovica,Skojevsko naselje,luke vojvodica,Stan,38.0,1.5,CG,1,3,47000,5.7626790770000005
2808,Beograd,Zvezdara,Gradska bolnica,lukijana musickog,Stan,38.0,2,EG,2,2,64900,4.207787385
2809,Beograd,Novi Beograd,Bežanijska kosa 2,m. celebonovica,Stan,72.0,3.5,CG,PR,7,75000,7.0365036110000005
2810,Beograd,Palilula,Tašmajdan,madera,Stan,96.0,3,CG,4,4,220000,0.9932423709999999
2811,Beograd,Zemun,Centar,magistratski trg,Stan,45.0,2,TA,PR,1,56000,4.3864476230000005
2812,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,40.0,1.5,EG,VPR,4,38000,15.70237292
2813,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,30.0,1,EG,2,4,28500,15.70237292
2814,Beograd,Stari grad,Trg Republike,makedonska,Stan,94.0,4,EG,2,4,250000,0.23983373300000002
2815,Beograd,Vra?ar,Kaleni? pijaca,maksima gorkog,Stan,48.0,4,CG,1,3,99500,2.083476212
2816,Beograd,Palilula,Karaburma,marijane gregoran,Stan,51.0,2.5,TA,3,5,53900,3.991541095
2817,Beograd,Palilula,Karaburma,marijane gregoran,Stan,51.0,2.5,TA,3,5,53900,3.991541095
2818,Beograd,Novi Beograd,Bežanijska kosa 2,marka celebonovica,Stan,85.0,3,CG,3,5,92900,7.0365036110000005
2819,Beograd,Novi Beograd,Bežanijska kosa 3,marka pola,Stan,52.0,1.5,EG,5,5,50000,7.603438087000001
2820,Beograd,Stari grad,Obili?ev venac,marsala birjuzova,Stan,83.0,3,TA,2,3,144000,0.345751853
2821,Beograd,Stari grad,Obili?ev venac,marsala birjuzova,Stan,83.0,3,TA,2,3,144000,0.345751853
2822,Beograd,Zvezdara,Mirijevo,matice srpske,Stan,60.0,2.5,CG,2,4,66700,5.771715079
2823,Beograd,Voždovac,Bra?e Jerkovi?,mestroviceva,Stan,55.0,2.5,TA,VPR,4,48000,4.4727069880000005
2824,Beograd,Voždovac,Bra?e Jerkovi?,mestroviceva,Stan,79.0,3,TA,3,4,75000,4.4727069880000005
2825,Beograd,Palilula,Profesorska kolonija,milana tankosica,Stan,98.0,3,CG,3,4,154900,1.913563193
2826,Beograd,Novi Beograd,Bežanijska kosa 3,milana vujaklije,Stan,93.0,3,CG,1,5,94900,3.9357365719999997
2827,Beograd,Savski venac,Dedinje,miloja djaka,Stan,145.0,4,Gas,2,2,418000,4.041158483999999
2828,Beograd,?ukarica,Filmski grad,miloja zakica,Stan,38.0,1.5,CG,VPR,4,41900,5.732091905
2829,Beograd,?ukarica,Filmski grad,miloja zakica,Stan,38.0,1.5,CG,VPR,4,41900,5.732091905
2830,Beograd,Novi Beograd,Blok 37,milutina milankovica,Stan,92.0,3,CG,8,9,93000,3.151759677
2831,Beograd,Novi Beograd,Ledine,milutina milankovica,Stan,45.0,2,TA,VPR,2,40000,3.151759677
2832,Beograd,Palilula,Karaburma,mirijevski bulevar,Stan,35.0,1,TA,1,4,37000,5.043611767
2833,Beograd,Palilula,Karaburma,mirijevski bulevar,Stan,35.0,1,TA,1,4,37000,5.043611767
2834,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,37.0,1.5,TA,3,3,31450,5.669718262999999
2835,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,35.0,1.5,EG,1,4,35000,5.669718262999999
2836,Beograd,Palilula,Karaburma,mirijevsko brdo,Stan,35.0,1.5,EG,1,4,35000,5.669718262999999
2837,Beograd,Vra?ar,Bulevar kralja Aleksandra,molerova,Stan,99.0,3.5,CG,1,4,206000,1.513535818
2838,Beograd,Vra?ar,Bulevar kralja Aleksandra,molerova,Stan,99.0,3.5,CG,1,4,206000,1.513535818
2839,Beograd,Vra?ar,Kaleni? pijaca,mutapova,Stan,71.0,2.5,CG,VPR,5,140000,1.733191276
2840,Beograd,Vra?ar,Hram svetog Save,macvanska,Stan,142.0,4,CG,4,5,355000,1.73626438
2841,Beograd,Vra?ar,Hram svetog Save,macvanska,Stan,170.0,3,CG,4,5,650000,1.73626438
2842,Beograd,Zemun,Novi grad,macvanska,Stan,51.0,3,Norveški radijatori,PTK,2,46000,1.73626438
2843,Beograd,Vra?ar,Hram svetog Save,macvanska,Stan,153.0,5+,CG,4,5,382500,1.73626438
2844,Beograd,Zemun,Novi grad,macvanska,Stan,51.0,3,Norveški radijatori,PTK,2,46000,1.73626438
2845,Beograd,Vra?ar,Hram svetog Save,macvanska,Stan,34.0,0.5,CG,VPR,4,85000,1.73626438
2846,Beograd,Novi Beograd,Bežanijska kosa 3,magelanova,Stan,85.0,3,CG,3,6,102000,7.732871654
2847,Beograd,Zemun,Centar,magistratski trg,Stan,45.0,2,TA,PR,1,56000,4.3864476230000005
2848,Beograd,?ukarica,Banovo brdo,majdanska,Stan,72.0,3,CG,1,5,135000,12.34324322
2849,Beograd,Zvezdara,Kluz,majke angeline,Stan,57.0,2,Gas,VPR,3,69900,5.332405232
2850,Beograd,Stari grad,Skupština,majke jevrosime,Stan,97.0,3,CG,2,5,184000,0.542557286
2851,Beograd,Stari grad,Centar,majke jevrosime,Stan,59.0,2.5,CG,PR,4,130000,0.542557286
2852,Beograd,Stari grad,Centar,majke jevrosime,Stan,80.0,3,CG,PTK,4,109800,0.542557286
2853,Beograd,Stari grad,Skupština,majke jevrosime,Stan,80.0,3,TA,4,4,112000,0.542557286
2854,Beograd,Stari grad,Skupština,majke jevrosime,Stan,48.0,2,CG,PSUT,1,50000,0.542557286
2855,Beograd,Stari grad,Skupština,majke jevrosime,Stan,80.0,3,TA,4,4,112000,0.542557286
2856,Beograd,Stari grad,Centar,majke jevrosime,Stan,64.0,2.5,CG,4,4,99000,0.542557286
2857,Beograd,Stari grad,Centar,majke jevrosime,Stan,64.0,2.5,CG,VPR,2,123000,0.542557286
2858,Beograd,Stari grad,Centar,majke jevrosime,Stan,67.0,2,CG,2,5,165000,0.542557286
2859,Beograd,Stari grad,Skupština,majke jevrosime,Stan,110.0,5+,TA,4,4,135000,0.542557286
2860,Beograd,Stari grad,Skupština,majke jevrosime,Stan,97.0,3,CG,2,5,184000,0.542557286
2861,Beograd,Stari grad,Centar,majke jevrosime,Stan,63.0,2.5,CG,4,4,99000,0.542557286
2862,Beograd,Stari grad,Centar,majke jevrosime,Stan,64.0,2.5,CG,4,4,99000,0.542557286
2863,Beograd,Stari grad,Centar,majke jevrosime,Stan,80.0,3,CG,PTK,4,109800,0.542557286
2864,Beograd,Stari grad,Centar,majke jevrosime,Stan,64.0,2,CG,VPR,4,123500,0.542557286
2865,Beograd,Palilula,Centar,majora ilica,Stan,54.0,2.5,CG,5,5,96000,1.076273419
2866,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,70.0,2.5,CG,1,5,57000,15.70237292
2867,Beograd,Zemun,Batajnica,majora zorana radosavljevica,Stan,70.0,2.5,CG,1,5,57000,15.70237292
2868,Beograd,Stari grad,Trg Republike,makedonska,Stan,110.0,4,TA,2,4,250000,0.23983373300000002
2869,Beograd,Stari grad,Trg Republike,makedonska,Stan,110.0,3,CG,2,3,250000,0.23983373300000002
2870,Beograd,Stari grad,Politika,makedonska,Stan,110.0,4,CG,2,4,255000,0.23983373300000002
2871,Beograd,Stari grad,Centar,makedonska,Stan,94.0,4,TA,2,4,270000,0.23983373300000002
2872,Beograd,Stari grad,Centar,makedonska,Stan,94.0,4,Kaljeva pe?,2,4,250000,0.23983373300000002
2873,Beograd,Vra?ar,Hram svetog Save,makenzijeva,Stan,71.0,2.5,CG,6,8,120000,1.5618333709999999
2874,Beograd,Vra?ar,Hram svetog Save,makenzijeva,Stan,92.0,3,CG,1,4,139000,1.5618333709999999
2875,Beograd,Vra?ar,Slavija,makenzijeva,Stan,202.0,3,Norveški radijatori,4,4,300000,1.5618333709999999
2876,Beograd,Vra?ar,Hram svetog Save,makenzijeva,Stan,100.0,4,CG,1,7,200000,1.5618333709999999
2877,Beograd,Vra?ar,Kaleni? pijaca,makenzijeva,Stan,201.0,3,CG,5,6,395000,1.5618333709999999
2878,Beograd,Vra?ar,Hram svetog Save,makenzijeva,Stan,92.0,3,CG,1,4,139000,1.5618333709999999
2879,Beograd,Vra?ar,Slavija,makenzijeva,Stan,202.0,3,Norveški radijatori,4,4,300000,1.5618333709999999
2880,Beograd,Vra?ar,Slavija,makenzijeva,Stan,76.0,4,CG,3,3,120000,1.5618333709999999
2881,Beograd,Vra?ar,SC Vra?ar,makenzijeva,Stan,84.0,3.5,TA,2,4,175000,1.5618333709999999
2882,Beograd,Vra?ar,Slavija,makenzijeva,Stan,210.0,3,EG,4,4,299000,1.5618333709999999
2883,Beograd,Vra?ar,Hram svetog Save,makenzijeva,Stan,100.0,4,CG,1,7,200000,1.5618333709999999
2884,Beograd,Vra?ar,Kaleni? pijaca,maksima gorkog,Stan,70.0,3,TA,2,5,85500,2.083476212
2885,Beograd,Vra?ar,Južni bulevar,maksima gorkog,Stan,58.0,2,EG,2,5,85500,2.083476212
2886,Beograd,Vra?ar,Južni bulevar,maksima gorkog,Stan,58.0,2,EG,2,5,85500,2.083476212
2887,Beograd,Vra?ar,Južni bulevar,maksima gorkog,Stan,84.0,3,CG,2,7,173500,2.083476212
2888,Beograd,Vra?ar,Kaleni? pijaca,maksima gorkog,Stan,70.0,3,TA,2,5,85500,2.083476212
2889,Beograd,Voždovac,Lekino brdo,maksima gorkog,Stan,47.0,2,CG,1,6,94000,2.083476212
2890,Beograd,Vra?ar,Južni bulevar,maksima gorkog,Stan,84.0,3,CG,2,7,173500,2.083476212
2891,Beograd,Voždovac,Lekino brdo,maksima gorkog,Stan,75.0,3,CG,4,4,120000,2.083476212
