,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
3707,Beograd,Opština Novi Beograd,Bežanijska kosa 3,viktora novaka,Stan,42.0,1.0,CG,5,5,65000.0
3675,Beograd,Opština Novi Beograd,Bežanijska kosa 2,viktora novaka,Stan,68.0,2.0,CG,VPR,6,75000.0
1225,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,83.0,3.0,CG,5,6,87500.0
3306,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,83.0,3.0,CG,5,6,87500.0
5734,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,45.0,1.5,CG,5,6,63900.0
4390,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,83.0,3.0,CG,5,6,85000.0
5177,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,84.0,3.5,CG,2,5,85000.0
5521,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,84.0,3.5,CG,2,5,85000.0
4888,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,82.0,3.5,CG,2,3,89990.0
5285,Beograd,Opština Čukarica,Cerak vinogradi,vinogradski venac,Stan,58.0,1.5,CG,2,3,63000.0
4532,Beograd,Opština Čukarica,Cerak,vinogradski venac,Stan,65.0,2.5,CG,1,6,69000.0
4566,Beograd,Opština Stari grad,Centar,visnjiceva,Stan,172.0,5+,EG,4,5,220000.0
2206,Beograd,Opština Palilula,Bogoslovija,visnjicka,Stan,105.0,4.0,EG,2,4,139000.0
241,Beograd,Opština Palilula,Bogoslovija,visnjicka,Stan,105.0,4.0,EG,2,4,139000.0
3102,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,91.0,3.0,CG,3,4,80000.0
1368,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,91.0,3.0,CG,3,4,80000.0
3767,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,54.0,2.0,TA,4,5,90000.0
349,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,65.0,2.5,CG,3,8,120000.0
3079,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,56.0,2.0,CG,5,8,92000.0
6074,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,92.0,3.0,TA,1,3,140000.0
1320,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,56.0,2.0,CG,5,8,92000.0
6000,Beograd,Opština Stari grad,Centar,visokog stevana,Stan,92.0,4.0,CG,6,6,122500.0
1995,Beograd,Opština Stari grad,Dorćol,visokog stevana,Stan,65.0,2.5,CG,3,8,120000.0
2804,Beograd,Opština Voždovac,Voždovačka crkva,vitanovacka,Stan,106.0,3.5,EG,1,2,122000.0
730,Beograd,Opština Voždovac,Voždovačka crkva,vitanovacka,Stan,106.0,3.5,EG,1,2,122000.0
1292,Beograd,Opština Voždovac,Vitanovačka,vitanovacka,Stan,35.0,1.5,EG,2,3,40000.0
5760,Beograd,Opština Voždovac,Voždovačka crkva,vitanovacka,Stan,92.0,3.0,CG,5,7,120000.0
2879,Beograd,Opština Voždovac,Vitanovačka,vitanovacka,Stan,35.0,1.5,EG,2,3,40000.0
5812,Beograd,Opština Voždovac,Voždovačka crkva,vitanovacka,Stan,106.0,3.5,EG,1,2,122000.0
2871,Beograd,Opština Zvezdara,Mirijevo,vitezova karadjordjeve zvezde,Stan,45.0,2.0,EG,2,3,47000.0
1583,Beograd,Opština Zvezdara,Mirijevo,vitezova karadjordjeve zvezde,Stan,45.0,2.0,EG,2,3,47000.0
4457,Beograd,Opština Zvezdara,Kluz,vitezova karadjordjeve zvezde,Stan,50.0,2.0,EG,4,4,54000.0
5334,Beograd,Opština Zvezdara,Mirijevo,vitezova karadjordjeve zvezde,Stan,74.0,3.0,EG,3,3,79000.0
2915,Beograd,Opština Zvezdara,Mirijevo,vitezova karadjordjeve zvezde,Stan,63.0,2.0,EG,2,3,51000.0
1178,Beograd,Opština Zvezdara,Mirijevo,vitezova karadjordjeve zvezde,Stan,63.0,2.0,EG,2,3,51000.0
5466,Beograd,Opština Savski venac,Klinički centar,visegradska,Stan,36.0,1.0,CG,PR,6,61500.0
4413,Beograd,Opština Savski venac,Klinički centar,visegradska,Stan,75.0,2.5,EG,4,4,80000.0
4304,Beograd,Opština Savski venac,Klinički centar,visegradska,Stan,62.0,2.0,CG,3,4,110000.0
931,Beograd,Opština Grocka,Kaluđerica,visnjiceva druga,Stan,50.0,2.0,EG,1,2,28500.0
2589,Beograd,Opština Grocka,Kaluđerica,visnjiceva druga,Stan,50.0,2.0,EG,1,2,28500.0
4207,Beograd,Opština Palilula,Višnjica,visnjicka,Stan,47.0,2.0,TA,VPR,4,41500.0
3177,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,70.0,2.5,CG,1,3,71900.0
1551,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,70.0,2.5,CG,1,3,71900.0
351,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,72.0,3.0,CG,4,4,58000.0
5432,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,81.0,3.0,Gas,PR,3,63000.0
831,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,64.0,2.5,CG,3,4,64000.0
2977,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,41.0,1.5,CG,PR,4,45500.0
719,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,68.0,2.5,CG,PR,4,72000.0
5799,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,41.0,1.0,CG,1,3,55000.0
2181,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,64.0,2.5,CG,3,4,64000.0
4318,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,50.0,1.0,CG,VPR,3,45000.0
3384,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,70.0,2.0,CG,1,4,64000.0
5329,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,54.0,2.0,CG,4,4,45000.0
2129,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,72.0,3.0,CG,4,4,58000.0
2216,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,68.0,2.5,CG,PR,4,72000.0
4189,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,54.0,1.5,CG,VPR,4,56000.0
2855,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,44.0,1.5,CG,VPR,4,40000.0
892,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,44.0,1.5,CG,VPR,4,40000.0
1514,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,41.0,1.5,CG,PR,4,45500.0
1311,Beograd,Opština Palilula,Višnjička Banja,visnjicki venac,Stan,70.0,2.0,CG,1,4,64000.0
4205,Beograd,Opština Zvezdara,Mirijevo,vjekoslava africa,Stan,41.0,1.0,CG,2,4,39000.0
5105,Beograd,Opština Zvezdara,Mirijevo,vjekoslava africa,Stan,64.0,2.0,CG,2,4,65000.0
5927,Beograd,Opština Zvezdara,Cvetkova pijaca,vjekoslava kovaca,Stan,100.0,3.0,Norveški radijatori,2,2,130000.0
3271,Beograd,Opština Čukarica,Železnik,vlade aksentijevica,Stan,75.0,2.5,TA,VPR,4,57000.0
1517,Beograd,Opština Čukarica,Železnik,vlade aksentijevica,Stan,75.0,2.5,TA,VPR,4,57000.0
5099,Beograd,Opština Palilula,Mašinski fakultet,vladetina,Stan,67.0,2.5,CG,11,13,119000.0
1871,Beograd,Opština Palilula,Mašinski fakultet,vladetina,Stan,32.0,1.5,CG,5,5,55000.0
3962,Beograd,Opština Palilula,Tašmajdan,vladetina,Stan,59.0,3.0,CG,3,5,86000.0
5362,Beograd,Opština Palilula,Tašmajdan,vladetina,Stan,146.0,5.0,CG,PR,6,199000.0
147,Beograd,Opština Palilula,Tašmajdan,vladetina,Stan,146.0,5.0,CG,PR,6,199000.0
148,Beograd,Opština Palilula,Mašinski fakultet,vladetina,Stan,32.0,1.5,CG,5,5,55000.0
3940,Beograd,Opština Palilula,Mašinski fakultet,vladetina,Stan,126.0,5.0,CG,8,12,183000.0
2135,Beograd,Opština Palilula,Tašmajdan,vladetina,Stan,146.0,5.0,CG,PR,6,199000.0
528,Beograd,Opština Čukarica,Cerak,vladimira dujica,Stan,80.0,4.0,CG,VPR,2,79900.0
2109,Beograd,Opština Čukarica,Cerak,vladimira dujica,Stan,80.0,4.0,CG,VPR,2,79900.0
3436,Beograd,Opština Zvezdara,Kluz,vladimira gortana,Stan,52.0,2.0,CG,1,6,67210.0
3462,Beograd,Opština Zvezdara,Kluz,vladimira gortana,Stan,152.0,4.5,CG,4,4,168000.0
2319,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172.0,5.0,CG,4,6,230000.0
3689,Beograd,Opština Zvezdara,Učiteljsko naselje,vladimira gortana,Stan,115.0,5.0,CG,VPR,5,159900.0
3567,Beograd,Opština Zvezdara,Zvezdara 2,vladimira gortana,Stan,155.0,4.0,CG,3,4,170000.0
1425,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172.0,5.0,CG,4,6,230000.0
745,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172.0,5.0,CG,4,6,230000.0
4579,Beograd,Opština Voždovac,Lekino brdo,vladimira karica,Stan,72.0,2.5,EG,1,4,99000.0
4301,Beograd,Opština Čukarica,Žarkovo,vladimira matijevica,Stan,33.0,1.5,Gas,PR,4,26000.0
5321,Beograd,Opština Voždovac,Braće Jerković,vladimira mitrovica,Stan,60.0,2.5,Gas,2,3,68000.0
839,Beograd,Opština Voždovac,Braće Jerković,vladimira mitrovica,Stan,84.0,3.0,TA,2,3,75000.0
1762,Beograd,Opština Novi Beograd,Ledine,vladimira pogacica,Stan,75.0,2.5,EG,2,4,65000.0
158,Beograd,Opština Novi Beograd,Ledine,vladimira pogacica,Stan,75.0,2.5,EG,2,4,65000.0
2034,Beograd,Opština Novi Beograd,Blok 19a,vladimira popovica,Stan,89.0,3.5,CG,3,6,120000.0
215,Beograd,Opština Novi Beograd,Blok 19a,vladimira popovica,Stan,89.0,3.5,CG,3,6,120000.0
4528,Beograd,Opština Novi Beograd,Blok 19a,vladimira popovica,Stan,60.0,2.0,CG,4,8,100000.0
4591,Beograd,Opština Čukarica,Cerak,vladimira rolovica,Stan,83.0,3.0,Gas,1,3,97000.0
2597,Beograd,Opština Čukarica,Filmski grad,vladimira rolovica,Stan,73.0,3.0,Gas,1,1,67000.0
2998,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,52.0,2.0,TA,2,2,48000.0
2699,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,110.0,4.0,EG,2,2,115000.0
660,Beograd,Opština Čukarica,Filmski grad,vladimira rolovica,Stan,73.0,3.0,Gas,1,1,67000.0
847,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,57.0,2.5,CG,5,5,50000.0
2722,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,57.0,2.5,CG,5,5,50000.0
1329,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,52.0,2.0,TA,2,2,48000.0
5662,Beograd,Opština Čukarica,Filmski grad,vladimira rolovica,Stan,66.0,3.0,Gas,1,2,67000.0
1210,Beograd,Opština Čukarica,Žarkovo,vladimira rolovica,Stan,110.0,4.0,EG,2,2,115000.0
5088,Beograd,Opština Voždovac,Konjarnik,vladimira tomanovica,Stan,59.0,2.0,CG,5,6,61000.0
3859,Beograd,Opština Voždovac,Konjarnik,vladimira tomanovica,Stan,55.0,2.0,CG,PR,5,56500.0
5008,Beograd,Opština Voždovac,Šumice,vladimira tomanovica,Stan,58.0,2.5,CG,VPR,5,58900.0
4048,Beograd,Opština Voždovac,Konjarnik,vladimira tomanovica,Stan,67.0,2.5,CG,PR,6,67000.0
1704,Beograd,Opština Voždovac,Šumice,vladimira tomanovica,Stan,72.0,2.5,CG,4,6,84000.0
3112,Beograd,Opština Voždovac,Šumice,vladimira tomanovica,Stan,72.0,2.5,CG,4,6,84000.0
5242,Beograd,Opština Voždovac,Šumice,vladimira tomanovica,Stan,71.0,2.5,CG,4,6,84000.0
87,Beograd,Opština Zvezdara,Učiteljsko naselje,vladimira tomanovica,Stan,69.0,2.5,CG,4,6,82000.0
1865,Beograd,Opština Zvezdara,Učiteljsko naselje,vladimira tomanovica,Stan,69.0,2.5,CG,4,6,82000.0
4699,Beograd,Opština Voždovac,Šumice,vladimira tomanovica,Stan,73.0,2.5,CG,PR,6,67000.0
4212,Beograd,Opština Zvezdara,Mirijevo,vladislava bajcevica,Stan,54.0,2.5,CG,4,8,49000.0
5283,Beograd,Opština Zvezdara,Mirijevo,vladislava bajcevica,Stan,73.0,2.5,CG,4,8,66000.0
3860,Beograd,Opština Zemun,Zemun polje,vlajka djuranovica,Stan,47.0,1.5,TA,3,3,36000.0
1148,Beograd,Opština Stari grad,Atelje 212,vlajkoviceva,Stan,140.0,4.5,CG,3,5,350000.0
3150,Beograd,Opština Stari grad,Atelje 212,vlajkoviceva,Stan,140.0,4.5,CG,3,5,350000.0
2617,Beograd,Opština Stari grad,Atelje 212,vlajkoviceva,Stan,130.0,4.0,CG,5,5,175000.0
1077,Beograd,Opština Stari grad,Atelje 212,vlajkoviceva,Stan,130.0,4.0,CG,5,5,175000.0
3731,Beograd,Opština Stari grad,Centar,vlajkoviceva,Stan,84.0,3.0,CG,4,4,110000.0
5070,Beograd,Opština Stari grad,Centar,vlajkoviceva,Stan,97.0,3.5,EG,2,4,170000.0
4769,Beograd,Opština Stari grad,Centar,vlajkoviceva,Stan,105.0,4.0,CG,2,3,242000.0
3201,Beograd,Opština Stari grad,Skupština,vlajkoviceva,Stan,75.0,3.0,EG,VPR,3,135000.0
5646,Beograd,Opština Stari grad,Centar,vlajkoviceva,Stan,84.0,3.0,CG,PTK,4,110000.0
1561,Beograd,Opština Stari grad,Skupština,vlajkoviceva,Stan,75.0,3.0,EG,VPR,3,135000.0
4970,Beograd,Opština Palilula,Karaburma,vlasicka,Stan,53.0,2.5,TA,4,5,47500.0
525,Beograd,Opština Rakovica,Skojevsko naselje,vodice,Stan,30.0,1.5,EG,1,3,35000.0
3499,Beograd,Opština Rakovica,Novo Skojevsko naselje,vodice,Stan,35.0,1.5,EG,1,3,32900.0
2635,Beograd,Opština Rakovica,Skojevsko naselje,vodice,Stan,30.0,1.5,EG,1,3,35000.0
3496,Beograd,Opština Čukarica,Bele vode,vodovodska,Stan,85.0,3.0,TA,1,2,45000.0
3934,Beograd,Opština Čukarica,Žarkovo,vodovodska,Stan,25.0,0.5,TA,1,2,23000.0
4608,Beograd,Opština Voždovac,Centar,voje radica,Stan,64.0,2.0,TA,1,2,64500.0
4505,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica,Stan,44.0,2.0,CG,2,6,43000.0
4991,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica,Stan,66.0,2.0,CG,3,6,61000.0
374,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica,Stan,72.0,2.5,CG,2,8,72000.0
2310,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica,Stan,72.0,2.5,CG,2,8,72000.0
4953,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica,Stan,50.0,1.5,CG,6,7,52000.0
222,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,62.0,2.5,CG,3,4,61000.0
2209,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,62.0,2.5,CG,3,4,61000.0
3449,Beograd,Opština Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,85.0,3.0,CG,1,6,82000.0
891,Beograd,Opština Savski venac,Senjak,vojisalava vuckovica,Stan,78.0,3.5,CG,4,4,115000.0
2985,Beograd,Opština Savski venac,Senjak,vojisalava vuckovica,Stan,78.0,3.5,CG,4,4,115000.0
4700,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,70.0,2.0,CG,5,6,99900.0
122,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,35.0,1.0,CG,VPR,5,45000.0
1738,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,35.0,1.0,CG,VPR,5,45000.0
5164,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,147.0,3.0,CG,6,6,250000.0
1538,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
382,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,92.0,4.0,CG,7,7,130000.0
4091,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,67.0,2.5,CG,5,7,95000.0
4003,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,78.0,2.5,CG,7,7,105000.0
2620,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,37.0,1.0,CG,6,6,62000.0
4124,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,84.0,3.0,CG,7,7,107000.0
5729,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,35.0,1.5,CG,PR,5,45000.0
4243,Beograd,Opština Zvezdara,Lipov lad,vojislava ilica,Stan,147.0,3.0,CG,6,6,260000.0
3302,Beograd,Opština Zvezdara,Lion,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
609,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,88.0,3.5,CG,5,6,128000.0
4661,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,104.0,3.0,Podno,2,8,244000.0
1344,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,84.0,3.0,CG,4,7,125000.0
2656,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,84.0,3.0,CG,4,7,125000.0
1256,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,37.0,1.0,CG,6,6,62000.0
4842,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,34.0,1.0,CG,VPR,7,45000.0
2139,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,88.0,3.5,CG,5,6,128000.0
3127,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
4559,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,34.0,1.0,CG,VPR,5,47500.0
2074,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,92.0,4.0,CG,7,7,130000.0
1378,Beograd,Opština Zvezdara,Lion,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
3464,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,70.0,2.0,CG,5,7,95000.0
5576,Beograd,Opština Vračar,Crveni krst,vojislava ilica,Stan,90.0,4.0,CG,3,6,139500.0
1796,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
83,Beograd,Opština Zvezdara,Denkova bašta,vojislava ilica,Stan,47.0,2.0,CG,5,6,93000.0
995,Beograd,Opština Zemun,Gornji grad,vojni put,Stan,37.0,1.5,EG,2,2,37000.0
3232,Beograd,Opština Zemun,Gornji grad,vojni put,Stan,37.0,1.5,EG,2,2,37000.0
3017,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,96.0,4.5,CG,6,7,143000.0
1267,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,96.0,4.5,CG,6,7,143000.0
5132,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,51.0,1.5,CG,4,5,88000.0
323,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode brane,Stan,87.0,3.5,CG,VPR,5,129000.0
3123,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode brane,Stan,71.0,2.5,TA,2,5,100000.0
1012,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode brane,Stan,71.0,2.5,TA,2,5,100000.0
2338,Beograd,Opština Zvezdara,Vukov Spomenik,vojvode brane,Stan,87.0,3.5,CG,VPR,5,129000.0
2736,Beograd,Opština Palilula,Botanička bašta,vojvode dobrnjca,Stan,135.0,4.0,CG,4,4,165000.0
5423,Beograd,Opština Palilula,Centar,vojvode dobrnjca,Stan,95.0,4.0,CG,5,6,179000.0
5184,Beograd,Opština Palilula,Centar,vojvode dobrnjca,Stan,95.0,3.0,CG,5,7,179011.0
1457,Beograd,Opština Palilula,Botanička bašta,vojvode dobrnjca,Stan,135.0,4.0,CG,4,4,165000.0
4497,Beograd,Opština Vračar,Gradić Pejton,vojvode dragomira,Stan,57.0,2.0,CG,1,4,102000.0
2992,Beograd,Opština Vračar,Čubura,vojvode dragomira,Stan,60.0,2.0,CG,1,4,102000.0
1284,Beograd,Opština Vračar,Čubura,vojvode dragomira,Stan,60.0,2.0,CG,1,4,102000.0
4177,Beograd,Opština Zemun,Batajnica,vojvode jakse,Stan,62.0,3.0,EG,1,1,41500.0
4185,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,74.0,3.5,CG,PR,6,89965.0
4859,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,64.0,2.0,CG,2,6,77560.0
4169,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,63.0,2.5,CG,1,6,79650.0
4751,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,64.0,2.5,CG,3,6,76700.0
4039,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,53.0,2.5,CG,2,6,70900.0
3823,Beograd,Opština Palilula,Karaburma,vojvode micka krstica,Stan,87.0,3.5,CG,1,6,115460.0
1259,Beograd,Opština Savski venac,Centar,vojvode milenka,Stan,88.0,3.0,CG,4,6,151000.0
1300,Beograd,Opština Savski venac,Centar,vojvode milenka,Stan,87.0,3.0,CG,2,8,139000.0
1106,Beograd,Opština Savski venac,Klinički centar,vojvode milenka,Stan,67.0,2.5,CG,1,3,138000.0
4395,Beograd,Opština Savski venac,Klinički centar,vojvode milenka,Stan,82.0,2.5,TA,4,5,115900.0
2636,Beograd,Opština Savski venac,Centar,vojvode milenka,Stan,88.0,3.0,CG,4,6,151000.0
1246,Beograd,Opština Savski venac,Klinički centar,vojvode milenka,Stan,105.0,4.0,CG,4,6,180000.0
3126,Beograd,Opština Savski venac,Klinički centar,vojvode milenka,Stan,105.0,4.0,CG,4,6,180000.0
2888,Beograd,Opština Savski venac,Klinički centar,vojvode milenka,Stan,67.0,2.5,CG,1,3,138000.0
6064,Beograd,Opština Savski venac,Svetozara Markovića,vojvode milenka,Stan,157.0,4.5,CG,3,4,195000.0
2854,Beograd,Opština Savski venac,Centar,vojvode milenka,Stan,87.0,3.0,CG,2,8,139000.0
1405,Beograd,Opština Voždovac,Lekino brdo,vojvode prijezde,Stan,95.0,4.0,EG,2,4,177500.0
3680,Beograd,Opština Voždovac,Lekino brdo,vojvode prijezde,Stan,95.0,3.0,EG,1,3,177000.0
2944,Beograd,Opština Voždovac,Lekino brdo,vojvode prijezde,Stan,95.0,4.0,EG,2,4,177500.0
1182,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,2.0,CG,5,5,79900.0
1199,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,69.0,2.5,CG,3,5,120000.0
3041,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,2.0,CG,5,5,79900.0
4236,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,1.5,CG,5,5,81000.0
5268,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,80.0,2.0,CG,4,6,125000.0
3325,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,69.0,2.5,CG,3,5,120000.0
4886,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,40.0,2.0,TA,PR,1,36000.0
4601,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,2.0,CG,5,5,82000.0
3189,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,2.0,CG,5,5,79900.0
1162,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,54.0,2.0,CG,5,5,79900.0
4308,Beograd,Opština Zvezdara,Đeram pijaca,vojvode savatija,Stan,55.0,2.0,CG,3,5,108000.0
3414,Beograd,Opština Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,50.0,2.0,TA,VPR,7,62000.0
325,Beograd,Opština Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40.0,1.0,EG,8,9,49000.0
1656,Beograd,Opština Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,50.0,2.0,TA,VPR,7,62000.0
2062,Beograd,Opština Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40.0,1.0,EG,8,9,49000.0
5046,Beograd,Opština Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40.0,1.0,EG,8,9,49000.0
5830,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,65.0,2.0,CG,VPR,7,84500.0
736,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,93.0,4.0,CG,10,12,93000.0
5602,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,29.0,1.5,CG,7,7,46500.0
5845,Beograd,Opština Voždovac,Voždovačka crkva,vojvode stepe,Stan,112.0,3.5,CG,20,22,105000.0
4512,Beograd,Opština Voždovac,FON - Bilećka,vojvode stepe,Stan,25.0,1.0,TA,2,4,38000.0
5102,Beograd,Opština Voždovac,Autokomanda,vojvode stepe,Stan,70.0,3.0,CG,1,6,85900.0
1648,Beograd,Opština Voždovac,Kumodraž,vojvode stepe,Stan,125.0,3.0,CG,4,5,95000.0
5258,Beograd,Opština Voždovac,Kumodraž,vojvode stepe,Stan,88.0,4.0,CG,4,4,71000.0
5523,Beograd,Opština Voždovac,Farmaceutski fakultet,vojvode stepe,Stan,55.0,2.0,CG,2,4,58000.0
4262,Beograd,Opština Voždovac,Voždovačka crkva,vojvode stepe,Stan,122.0,4.0,CG,5,20,159000.0
2473,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,100.0,3.0,CG,7,7,139011.0
1691,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,65.0,2.0,CG,2,6,114400.0
2414,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,58.0,2.0,TA,5,5,68900.0
3268,Beograd,Opština Voždovac,Voždovačka crkva,vojvode stepe,Stan,135.0,4.0,CG,14,22,114900.0
865,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,100.0,3.0,CG,7,7,139011.0
5838,Beograd,Opština Voždovac,Centar,vojvode stepe,Stan,55.0,2.0,CG,PTK,7,88000.0
5214,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,34.0,1.0,CG,1,6,49000.0
1461,Beograd,Opština Voždovac,Kumodraž,vojvode stepe,Stan,77.0,2.5,CG,2,4,65000.0
3717,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,66.0,3.0,CG,7,11,80000.0
4486,Beograd,Opština Voždovac,Voždovačka crkva,vojvode stepe,Stan,55.0,1.0,CG,1,4,71000.0
5210,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,93.0,4.0,EG,PTK,7,120000.0
3730,Beograd,Opština Voždovac,Vojvode Stepe,vojvode stepe,Stan,55.0,2.0,CG,7,7,88000.0
